settlementPeriod,T_ABRBO-1,T_ACHRW-1,T_AFTOW-1,T_AKGLW-2,T_AKGLW-3,T_ANSUW-1,T_ARCHW-1,T_BDCHW-1,T_BEATO-1,T_BEATO-2,T_BEATO-3,T_BEATO-4,T_BEINW-1,T_BHLAW-1,T_BLKWW-1,T_BLLA-1,T_BLLA-2,T_BOWLW-1,T_BPGRD-1,T_BRBEO-1,T_CARR-1,T_CARR-2,T_CASKD-1,T_CDCL-1,T_CGTHW-1,T_CLDCW-1,T_CLDNW-1,T_CLDSW-1,T_CNQPS-1,T_CNQPS-2,T_CNQPS-3,T_CNQPS-4,T_COSO-1,T_COUWW-1,T_CREAW-1,T_CRGHD-1,T_CRGHW-1,T_CRYRW-2,T_CRYRW-3,T_DALQW-1,T_DAMC-1,T_DBAWO-1,T_DBAWO-2,T_DBAWO-3,T_DBAWO-4,T_DBAWO-5,T_DDGNO-1,T_DDGNO-2,T_DDGNO-3,T_DDGNO-4,T_DIDCB5,T_DIDCB6,T_DINO-1,T_DINO-2,T_DINO-3,T_DINO-4,T_DINO-5,T_DINO-6,T_DNLWW-1,T_DOREW-1,T_DOREW-2,T_DOUGW-1,T_DRAXX-1,T_DRAXX-10G,T_DRAXX-12G,T_DRAXX-2,T_DRAXX-3,T_DRAXX-4,T_DRAXX-5,T_DRAXX-6,T_DRAXX-9G,T_DRSLW-1,T_DUNGW-1,T_EAAO-1,T_EAAO-2,T_EDINW-1,T_EECL-1,T_ERRO-1,T_ERRO-2,T_ERRO-3,T_EWHLW-1,T_FALGW-1,T_FASN-1,T_FASN-2,T_FERGD-1,T_FERGD-2,T_FFES-1,T_FFES-2,T_FFES-3,T_FFES-4,T_FINL-1,T_FOYE-1,T_FOYE-2,T_FOYED-1,T_FSDLW-1,T_GANW-11,T_GANW-13,T_GANW-22,T_GANW-24,T_GLNDO-1,T_GLWSW-1,T_GNAPW-1,T_GNFSW-1,T_GNFSW-2,T_GORDW-1,T_GORDW-2,T_GRAI-6,T_GRAI-7,T_GRAI-8,T_GRAI1G,T_GRAI4G,T_GRGBW-1,T_GRGBW-2,T_GRGBW-3,T_GRIFW-1,T_GRIFW-2,T_GYMR-15,T_GYMR-17,T_GYMR-26,T_GYMR-28,T_GYMRD-16,T_GYMRD-2,T_GYMRD-E10,T_GYMRD-E11,T_GYMRD-W10,T_GYMRD-W11,T_HADHW-1,T_HALSW-1,T_HEYM11,T_HEYM12,T_HEYM2-D,T_HEYM27,T_HEYM28,T_HMGTO-1,T_HMGTO-2,T_HOWAO-1,T_HOWAO-2,T_HOWAO-3,T_HOWBO-1,T_HOWBO-2,T_HOWBO-3,T_HRSTW-1,T_HRTL-1,T_HRTL-2,T_HUMR-1,T_HUMRD-1,T_INDQ-1,T_JGPR-1,T_KEAD-1,T_KEAD-2,T_KEADGT-3,T_KENNW-1,T_KILBW-1,T_KILLPG-1,T_KILLPG-2,T_KLGLW-1,T_KPMRW-1,T_KTHLW-1,T_KYPEW-1,T_LAGA-1,T_LARKS-1,T_LARYW-1,T_LARYW-2,T_LARYW-3,T_LARYW-4,T_LBAR-1,T_LBAR-1G,T_LNCSW-1,T_LNCSW-2,T_MEDP-1,T_MIDMW-1,T_MILWW-1,T_MKHLW-1,T_MOWEO-1,T_MOWEO-2,T_MOWEO-3,T_MRWD-1,T_MYGPW-1,T_NANT-1,T_NNGAO-1,T_OMNDW-1,T_PEHE-1,T_PEMB-11,T_PEMB-21,T_PEMB-31,T_PEMB-41,T_PEMB-51,T_PNYCB-1,T_PNYCW-1,T_RCBKO-1,T_RCBKO-2,T_RMPNO-1,T_RMPNO-2,T_ROCK-1,T_RREW-1,T_RRWW-1,T_RYHPS-1,T_SAKNW-1,T_SANQW-1,T_SCCL-1,T_SCCL-2,T_SCCL-3,T_SCCL-4,T_SEAB-1,T_SEAB-2,T_SEEL-1,T_SGRWO-1,T_SGRWO-2,T_SGRWO-3,T_SGRWO-4,T_SGRWO-5,T_SGRWO-6,T_SHBA-1,T_SHBA-2,T_SHRSW-1,T_SHRSW-2,T_SIZB-1,T_SIZB-2,T_SLOY-2,T_SLOY-3,T_SOKYW-1,T_SPLN-1,T_STAY-1,T_STAY-2,T_STAY-3,T_STAY-4,T_STLGW-1,T_STLGW-2,T_STLGW-3,T_STRNW-1,T_SUTB-1,T_SVRP-10,T_SVRP-20,T_TDBNW-1,T_THNTO-1,T_THNTO-2,T_TKNEW-1,T_TKNWW-1,T_TORN-1,T_TORN-2,T_TORN-D,T_TSREP-1,T_TWSHW-1,T_USKM-13,T_WBUGT-1,T_WBUGT-4,T_WBUPS-1,T_WBUPS-2,T_WBUPS-3,T_WBUPS-4,T_WBURB-1,T_WBURB-2,T_WBURB-3,T_WBURB-41,T_WBURB-43,T_WDNSO-1,T_WDNSO-2,T_WDRGW-1,T_WHIHW-1,T_WHILW-1,T_WHILW-2,T_WILCT-1,T_WISTW-2,T_WLNYO-2,T_WLNYO-3,T_WLNYO-4,T_WLNYW-1,T_WTMSO-1
32,14.9,12.202,13.272,2.98,3.24,5.778,20.96,19.842,50.634,62.892,50.928,61.404,15.018,17.236,20.798,3.384,0.088,12.118,-59.712,32.61,399.8,351.8,-3.6,400.32,8.14,0,0,16.56,-3.906,0,-4.914,-4.536,-1.972,6.772,29.82,-0.004,13.418,2,0.27,9.818,530.07,0,0,0,0,0,3.406,5.102,2.832,2.97,0,-1.6,0,0,-1,0,-1.3,0,0.734,52.32,31.148,10.542,0,0,0,625.2,637.04,545.24,0,0,0,6.58,15.394,11.692,20.188,4.44,345.312,0,0,0,1.046,5.36,-0.006,-0.002,-0.702,-1.734,6.34,-0.022,-0.04,-1.56,16.304,0,0,-0.142,5.562,18.826,21.04,17.48,17.74,-0.042,14.124,4.044,1.88,1.1,21.382,16.34,0,-0.7,390.6,0,0,26.758,23.498,27.186,21.024,20.166,23.08,21.92,19.3,19.26,-0.002,0,0,-0.004,-0.002,-0.01,16.02,23.054,493.6,512.8,-27.776,508.368,-4.016,2.284,2.696,6.754,8.436,10.514,16.1,4.104,8.84,20.96,576.52,-3.288,610.4,-50.68,-2.19,5.746,-1.84,718.94,-0.16,27.3,18.554,-0.768,-0.562,54.382,19.028,0.052,12.138,-1.2,23.5,-0.25,-0.606,-0.822,-0.828,709.42,-0.02,5.612,4.562,662.14,7.298,6.24,13.78,-0.004,210.638,148.018,-1.2,4.236,0,0,0,0,411.2,430.2,0,417,421,-0.02,35.89,-2.302,5.126,190.54,170.068,-3,10.06,11.41,0,30.134,10.796,300.8,300.9,0,-49.66,693.2,356.44,-0.338,0,0,-1.162,-1.006,-1.806,-2.734,743.4,-0.482,15.034,16.056,593.64,590.64,0,0,27.628,780.1,411.6,403,413.9,0,7.912,10.152,7.332,40.392,-1,-0.6,-0.4,1.074,-0.71,-0.68,-5.784,-0.004,631.312,514.96,-49.328,-3.292,12.214,0,0,0,0,0,0,0,406.79,0,414.806,-0.15,-0.226,19.688,15.508,15.354,13.884,49.17,36.9,59.64,12.808,26.04,51.278,23.49,16.72,6.062
33,19.86,10.796,13.568,1.08,1.262,7.48,29.44,16.042,42.952,51.084,48.496,63.252,13.316,25.352,21.78,1.49,0.3,11.02,-59.98,39.49,401.4,293.8,-2.52,400.14,5.8,0,0,18.32,-3.906,0,-5.166,-4.536,-2.104,7.882,32.308,-0.004,12.756,0.436,-0.09,14.272,481.3,0,0,0,0,0,1.938,3.044,2.03,2.028,0,-1.6,0,0,-1,0,-1.3,0,1.59,41.66,23.008,11.616,0,0,0,624.8,639.66,559.72,0,0,0,9.22,15.494,14.016,23.588,4.94,345.168,0,0,0,2.81,5.4,-0.006,-0.002,-0.876,-1.624,17.596,-0.042,-0.02,-1.58,16.318,0,0,-0.146,4.804,16.846,21.62,17.94,20.12,-0.042,22.474,4.802,1.88,0.84,20.854,16.164,0,-0.6,392.1,0,0,25.102,21.144,25.28,17.802,18.668,18.86,17.46,16.96,14.7,-0.002,0,0,-0.006,0,-0.01,17.368,19.086,492.544,513.576,-27.728,506.952,-4.192,1.77,3.476,6.614,9.116,14.034,13.888,8.064,6.24,14.98,577.064,-3.304,565.03,-49.48,-2.22,6.222,-1.74,718.38,-0.16,24.06,18.126,-0.764,-0.564,74.61,13.092,0.322,10.072,-1.2,31.42,1.348,0.716,0.962,0.926,709.02,-0.02,3.368,5.69,662.28,16.542,5.8,16.7,-0.004,156.858,86.958,-1,1.49,0,0,7.16,0,412,430.6,0,417.4,421.2,-0.03,39.63,2.7,8.764,194.266,174.622,-3,5.726,9.35,0,27.02,12.778,300.9,301,0,-49.54,697.2,356.5,-0.338,0,0,-1.162,-1.072,-1.862,-2.812,744,-0.496,9.746,7.848,593.86,591.3,0,0,26.19,781.1,394.2,404,414.4,0,7.154,9.45,5.98,45.692,-1,-0.5,-0.4,0.476,0.192,0.272,-4.934,-0.004,630.768,512.856,-49.184,-3.332,14.296,0,0,0,0,0,0,0,405.358,0,379.516,-0.158,-0.336,16.708,14.108,18.776,17.568,56.13,35.14,60.12,11.106,32.002,43.26,37.25,16.8,2.802
34,31.04,12.378,12.548,1.28,0.538,7.27,23.18,17.354,59.696,69.882,91.128,104.832,17.972,38.38,19.16,5.07,3.042,10.036,-60.392,46.87,407.8,367.2,-2.4,390.06,5.58,0,0,19.4,-3.906,0,-5.292,-4.536,-1.854,7.012,30.576,-0.004,15.986,1.298,0.01,6.566,550.14,0,0,0,0,0,3.572,3.678,2.87,3.436,0,-1.6,0,0,-1,0,-1.3,0,1.736,33.18,24.786,5.824,0,0,0,624.7,640.2,555.96,0,0,0,9.44,15.674,23.616,37.668,5.74,331.774,0,0,0,2.488,10,-0.006,-0.002,-0.672,-1.786,16.374,-0.042,-0.04,-1.58,16.32,0,0,-0.148,5.55,21.586,24.56,20.94,21.64,1.476,15.844,3.55,19.2,3.472,20.812,21.388,0,-0.7,380.5,0,0,36.758,26.79,35.708,23.688,25.404,26.72,25.38,31.14,26.78,-0.002,0,0,-0.008,-0.002,-0.01,19.56,20.334,492.416,512.824,-27.712,507.76,-4.216,-1.058,-0.614,12.674,16.476,19.754,15.358,9.614,12.36,28.08,577.12,-3.312,567.124,-48.96,-2.23,5.602,-1.83,717.96,-0.17,18.28,22.926,-0.76,-0.56,87.982,15.604,0.118,10.792,-1.2,19.41,4.18,3.66,2.56,2.32,708.4,0,1.992,4.41,654.44,15.048,8.28,19.7,-0.004,180.038,71.298,-1.2,5.1,0,0,15.88,0,411.6,431,0,417.8,420.8,-0.02,39.94,1.772,11.942,193.748,186.008,-3.2,4.944,14.516,0,27.16,13.194,300.9,300.9,0,-49.36,697.2,356.28,-0.338,0,0,-1.182,-1.016,-1.906,-2.864,743.8,-0.492,10.116,8.698,596.12,591.88,0,0,31.698,781,416.6,404.4,414.8,0,7.91,12.888,8.3,42.412,-1,-0.6,-0.4,1.504,1.89,1.79,-5.676,-0.004,630.376,511.92,-49.16,-3.362,15.408,0,0,0,0,0,0,0,405.84,0,352.264,0.08,-0.164,23.328,25.148,17.554,17.364,49.31,37.7,59.79,13.188,37.142,43.498,25.352,22.44,6.502
35,35.22,13.656,13.766,0.216,0.292,6.412,23.02,15.996,52.626,57.734,95.736,104.27,13.82,31.812,22.288,11.45,8.726,14.768,-61.236,67.09,420.8,402.2,-2.08,384.84,5.66,0,0,32.16,-3.906,0,-5.166,-4.662,-2.09,9.302,31.888,-0.004,18.406,0.06,-0.178,8.242,645.36,0,0,0,0,0,6.642,4.994,5.278,6.466,0,-1.5,0,0,-1,0,-1.3,0,0.672,31.64,20.532,6.14,0,0,0,625.28,631.76,556,0,0,0,13.58,13.574,26.728,54.048,5.4,358.848,0,0,0,1.874,5.92,-0.006,-0.002,-0.532,-2.128,16.436,-0.022,-0.02,-1.44,16.322,0,0,-0.144,5.68,26.768,23.6,20,18.26,1.684,19.068,3.468,35.48,22.02,30.174,24.794,0,-0.6,356.3,0,0,33.26,34.95,33.59,24.808,23.054,27.04,24.84,25.1,23.62,-0.002,0,-0.002,-0.004,0,-0.01,12.398,17.27,491.68,512.384,-27.6,507.936,-4.216,0.242,2.254,20.014,24.076,25.234,24.748,14.802,18.02,35.24,577.368,-3.336,549.922,-48.88,-2.23,5.178,-1.74,706.22,-0.16,13.98,29.414,-0.76,-0.56,72.338,9.374,0.084,15.264,-1,13.44,6.28,5.92,1.274,1.01,709.42,-0.02,0.004,0.864,586.78,13.076,5.9,15.72,-0.004,215.278,111.718,-1,4.486,0,0,25.26,0,423.2,431.8,0,418.4,421.8,-0.02,36.82,5.572,11.424,191.468,178.938,-3.2,1.53,3.236,0,30.72,13.626,350.9,300.9,0,-49.42,671.2,356.6,-0.372,0,0,-1.284,-0.992,-1.942,-2.846,742.6,-0.48,6.662,5.858,596.46,591.88,0,0,38.69,781.4,404.2,405.4,414.7,0,11.178,14.014,8.428,40.112,-1,-0.5,-0.5,2.44,2.692,1.99,-5.862,-0.004,630.576,510.768,-49.016,-3.24,13.044,0,0,0,0,0,0,0,369.342,0,346.172,0.098,0.028,26.508,23.688,19.602,16.836,50.05,36.6,60.6,13.008,32.744,59.818,22.59,18.84,7.142
36,26.64,16.646,16.808,-0.178,-0.13,6.698,26.54,20.248,48.726,51.274,77.056,82.336,15.322,24.692,19.426,7.996,5.494,9.978,-62.47,55.45,421.4,402.8,-4.48,399.42,6.52,0,0,18.96,-3.906,0,-8.568,-4.536,-1.882,11.78,37.27,-0.004,16.624,0,-0.182,6.008,671.05,0,0,0,0,0,4.038,3.384,3.406,4.23,0,-1.7,0,0,-0.9,0,-1.3,0,1.274,32.44,21.242,6.388,0,0,0,625.22,620.96,579.64,0,0,0,11.86,7.774,23.336,20.934,5.58,358.848,0,0,0,3.704,4.76,-0.006,-0.002,-1.042,-1.866,17.834,-0.042,-0.04,5.84,16.312,0,0,-0.138,7.256,12.164,11.5,14.24,4.76,94.032,15.924,3.68,19.02,11.32,35.67,28.278,0,-0.7,365.4,0,0,3.4,22.514,3.676,20.666,16.72,16.34,13.38,14.3,12.98,-0.002,0,-0.002,-0.006,-0.002,-0.01,18.058,22.512,491.784,513.176,-27.656,507.496,-4.264,0.674,3.556,20.474,25.436,29.774,36.418,15.11,20.06,27.38,577.976,-3.336,641.122,-48.88,-2.19,5.454,-1.84,719,-0.16,19.06,31.258,-0.764,-0.566,80.876,10.728,0.106,16.508,-1,17.58,10.3,8.8,5.64,4.858,708.8,0,-1.05,1.106,588.58,12.652,4.92,17.32,-0.004,240.418,146.278,-1,2.152,12.794,0,25.86,0,423.6,432.2,0,419.4,422,-0.02,36.13,-0.4,5.25,191.866,174.73,-3,1.718,0.92,0,35.666,14.434,356.7,300.9,0,-49.32,705,357.14,-0.334,0,0,-1.212,-1.016,-1.824,-2.888,743,-0.468,5.916,6.062,596.66,592.04,1.648,0,42.34,782.2,417.2,404,416.2,0,9.402,10.878,8.852,33.052,-1,-0.6,-0.4,1.38,0.872,0.544,-5.602,-0.004,628.432,510.744,-48.96,-3.182,14.564,0,0,0,0,0,0,0,366.048,0,398.024,-0.208,-0.264,23.448,20.188,19.716,19.926,50.98,41.5,60.42,17.8,38.442,68.298,35.35,21.42,16.622
37,19.84,19.67,13.728,-0.264,-0.082,6.528,22.14,18.548,35.508,53.198,48.876,65.036,7.302,14.514,22.256,9.204,4.288,11.166,-62.086,41.25,421.6,402.6,-10.82,399.6,4.24,0,0,18.72,-3.906,0,84.924,-4.662,-2.01,11.95,48.812,-0.004,18.886,0,-0.186,9.08,687.18,0,0,0,0,0,1.732,0.588,1.566,1.87,0,-1.6,0,0,-1,0,-1.2,0,0.606,28.94,18.128,5.056,0,0,0,624.8,627.7,580.26,0,0,0,15.02,3.974,12.644,17.476,5.46,359.136,0,0,0,0.93,4.76,-0.006,-0.002,-0.908,-1.262,36.018,89.036,-0.02,-1.6,16.326,0,0,-0.138,8.614,4.646,5.12,4.92,7.36,98.684,16.116,5.272,11.44,6.96,31.794,26.968,0,-0.6,389.9,0,0,3.162,5.498,2.248,25.266,22.404,19.2,17.26,17.96,14.88,-0.002,0,-0.002,-0.004,-0.002,-0.01,23.064,20.676,491.88,511.936,-27.688,509.872,-4.288,1.78,5.396,16.574,27.456,34.854,29.626,9.824,8.92,30.9,577.232,-3.336,666.758,-48.68,-2.17,5.758,-1.74,720.86,-0.16,26.8,35.602,-0.77,-0.574,88.232,13.618,0.052,13.56,-1,12.86,7.28,6.44,6.36,5.98,709.22,-0.02,-1.12,-1.206,620.52,17.976,6.42,20.04,-0.004,180.858,101.978,-1,5.324,14.55,0,25.67,0,423.8,432.2,0,419.8,422.6,-0.02,36.34,-2.678,-2.574,185.814,153.534,-3.2,11.29,18.608,0,33.698,17.73,356.5,343.7,0,-49.32,709,357.56,-0.334,0,0,-1.192,-1.004,-1.83,-2.882,744.6,-0.466,2.604,3.26,596.98,592.24,40.658,36.498,33.826,782,417.6,403.6,415.7,0,9.044,8.426,6.492,34.272,-1,-0.5,-0.5,1.528,5.12,5.73,-0.804,-0.004,627.896,510.552,-48.776,-3.122,15.904,0,0,0,0,0,0,0,369.604,0,414.814,-0.124,-0.154,26.048,29.648,13.244,16.288,41.82,33.56,61.29,15.586,42.74,81.578,45.012,33.4,13.202
38,9.72,17.532,14.24,-0.356,-0.262,6.59,22.8,16.322,57.876,61.588,64.544,82.994,4.898,21.49,18.094,5.522,2.27,19.45,-62.14,56.43,422.2,403.4,-6.78,398.52,3.6,0,0,27,-3.78,0,106.596,-4.536,-1.976,9.406,37.684,-0.004,18.26,0.22,-0.136,8.226,715.12,0,0,0,0,0,2.014,0.132,1.8,2.078,0,-1.6,0,0,-1,0,-1.3,0,0.478,22.66,13.644,8.598,0,0,0,624.82,640.6,579.8,0,0,0,18.28,4.454,8.378,11.566,5.74,363.166,0,0,1.302,2.096,0.84,-0.006,-0.002,-1.102,-1.554,-1.222,90.356,-0.04,-1.6,16.326,0,1,-0.17,8.568,6.286,7.9,8.74,18.08,98.736,12.582,6.908,11.36,5.64,40.724,33.388,0,-0.7,404.1,0,0,10.952,0.212,10.29,16.796,21.16,23.76,21.64,30.74,21.94,-0.002,0,-0.002,-0.004,0,-0.01,25.066,20.36,491.192,511.264,-27.664,508.84,-4.264,2.644,6.776,6.854,17.656,29.334,21.662,2.812,1.22,34.86,577.28,-3.32,666.924,-48.44,-2.11,5.806,-1.74,721.2,-0.16,24.68,26.076,-0.786,-0.588,76.092,5.546,0.072,7.46,-1,8.61,3.768,3.178,6.66,6.04,708.42,-0.02,-1.106,-1.21,661.6,16.704,1.72,19.06,-0.004,190.158,76.278,-0.8,7.81,14.562,0,27.01,0,424.2,433.2,0,420.8,422.8,-0.02,32.24,-2.596,-2.632,172.808,136.292,-3.2,30.89,37.486,0,28.762,16.684,356.5,344,0,-49.28,713.8,357.38,-0.33,0,0,-1.214,-0.996,-1.84,-2.888,745.6,-0.464,-0.636,-0.636,596.84,592.18,40.704,40.684,33.362,786.7,417.2,410.2,417.6,0,12.594,10.582,7.726,39.292,-1,-0.6,-0.4,1.43,7.084,7.952,2.498,-0.004,626.968,510.584,-48.672,-3.23,15.186,0,0,0,0,0,0,0,360.254,0,414.428,-0.054,0.152,36.028,35.008,11.99,15.87,33.43,22.96,60.67,16.136,55.522,105.098,59.872,34.68,-1.17
39,16.56,15.26,14.672,-0.384,-0.316,6.634,24.12,12.456,37.438,35.638,76.998,83.8,5.642,17.772,16.706,12.078,7.284,23.528,-61.374,74.55,422.8,404.2,-3.06,400.86,5.12,0,0,30.24,-3.906,0,190.008,-4.662,-1.85,7.33,29.498,-0.004,17.284,0,-0.176,3.436,713.8,0,0,0,0,0,2.954,0.98,2.37,2.562,0,-1.7,0,0,-0.9,0,-1.3,0,0.08,20.76,14.528,1.242,0,0,0,625.28,642.14,580.34,0,0,0,14.04,10.234,22.942,40.24,5.46,378.576,0,0,25.108,1.034,0.1,-0.006,-0.002,-0.676,-1.768,21.232,90.356,-0.02,-1.58,16.334,0,147.9,-0.614,8.376,8.486,11.38,12.46,24.94,98.662,9.856,7.13,15.46,8.88,46.074,31.066,0,-0.6,404.2,0,0,14.396,2.024,14.588,19.956,26.264,28.68,27.98,28.66,26.14,-0.002,0,0,-0.004,0,-0.01,18.034,17.692,491.088,510.68,-27.704,509.864,-4.28,-0.524,0.422,0.658,11.596,18.954,8.726,-1.63,-0.172,34.08,577.08,-3.296,669.928,-47.8,-2.18,5.864,-1.84,721.08,-0.16,18.55,21.004,-0.788,-0.594,75.486,12.552,0.016,12.704,-1,9.76,-1.38,-1.23,1.218,0.714,712.4,0,-0.668,1.288,661.78,13.18,1.7,16.66,-0.004,186.878,73.958,-1,6.826,14.624,0,33.07,0,424.8,433.8,0,420.8,423.6,-0.03,27.84,-1.32,-0.866,184.818,139.848,-3,28.134,33.364,0,22.648,15.52,356.5,354.6,0,-49.24,713.4,357.74,-0.358,0,0,-1.21,-1.03,-1.87,-2.936,748.6,-0.462,-0.288,-0.774,596.66,592.16,40.72,40.678,35.58,785.3,417.4,413.8,417.2,0,13.654,11.01,7.656,25.212,-1,-0.5,-0.4,0.432,12.096,12.984,-0.84,-0.004,627.216,510.384,-48.624,-3.298,15.952,0,0,0,0,0,0,0,347.076,0,415.2,-0.076,0.24,51.588,43.368,13.52,16.024,35.89,26.22,60.91,15.798,58.432,95.178,64.352,46.44,-2.934
40,8.16,12.47,9.104,-0.384,-0.316,6.724,20.46,15.462,34.202,31.01,79.938,80.26,17.052,12.264,10.732,0.832,1.07,28.568,-60.166,82.79,423.4,405.4,-1.64,401.4,8.12,0,0,25.1,-3.906,0,284.508,-4.536,-1.956,6.832,42.288,-0.004,20.394,0,-0.168,6.504,717.22,0,0,0,0,0,3.342,2.14,2.676,3.344,0,-1.6,0,0,-1,0,-1.3,0,1.094,21.76,17.934,2.55,0,0,0,624.72,642.68,579.92,0,0,0,11.44,8.934,59.516,63.388,4.5,377.568,0,0,25.098,-0.042,0,-0.006,-0.002,-0.496,-1.486,38.1,90.354,-0.04,1.38,16.334,0,147.9,-0.622,7.488,11.046,15.46,13.26,21.04,98.774,11.738,6.05,16.06,11.44,27.74,17.276,0,-0.6,405.4,0,0,14.106,5.264,15.272,18.092,25.092,31.84,25.2,18.42,21.38,-0.002,0,-0.002,-0.004,0,-0.012,15.706,20.418,491.168,511.32,-27.656,510.264,-4.352,-1.176,-1.17,-4.42,7.182,15.694,3.346,-3.576,-0.052,29.76,576.544,-3.304,669.954,-47.96,-2.18,5.826,-1.74,721.06,-0.16,16.04,13.806,-0.786,-0.594,53.656,15.184,0.054,12.732,-1,4.64,-0.712,-0.86,-0.196,-0.4,712.42,-0.02,2.534,0.152,661.94,11.818,2,13.82,-0.004,164.478,66.458,-1,4.148,14.666,0,26.91,0,425.2,434.2,0,421.4,424,-0.02,21.94,-2.364,-1.912,179.624,135.436,-3.2,21.64,22.744,0,19.618,13.042,356.5,354.7,0,-49.14,713.8,358.26,-0.332,0,0,-1.196,-1.03,-1.858,-2.92,749.8,-0.466,1.386,0.458,595.08,592.58,40.706,40.672,27.508,786.4,418.4,414.8,418.7,0,10.348,10.36,10.144,30.772,-0.8,-0.5,-0.4,2.416,7.048,6.714,-6.19,-0.004,627.424,510.8,-48.64,-3.336,15.402,0,0,0,0,0,0,0,341.314,0,416.866,-0.054,0.354,57.268,45.948,11.916,15.698,35.58,24.76,60.37,9.972,53.456,87.878,68.37,46.98,-2.882
41,0.464,8.794,8.584,0.208,-0.074,8.884,17,13.94,32.228,30.958,53.576,53.558,22.436,7.802,13.474,3.096,4.086,30.448,-60.342,79.53,424.2,406,-1.96,403.92,9.9,0,0,22.38,-3.906,0,324.828,-4.662,-1.82,4.3,25.242,-0.004,17.338,0.058,-0.166,6.78,717.19,0,0,0,0,0,2.23,1.112,1.65,2.09,0,-1.7,0,0,-1,0,-1.3,0,-0.192,30.84,19.158,5.352,0,0,0,625.08,640.52,579.98,0,0,0,6.48,13.354,51.406,59.148,5.16,383.328,0,0,25.084,3.462,0,-0.006,-0.002,-0.896,-1.45,44.238,90.354,-0.02,5.64,16.322,0,147.9,-0.62,6.298,13.288,14.76,16.44,20.98,98.678,11.238,5.1,13.56,7.96,22.352,16.354,0,-0.7,405.8,0,0,14.91,10.766,15.568,15.42,19.606,29,24.54,23.4,24.18,-0.002,0,-0.002,-0.004,0,-0.01,12.494,17.022,490.224,511.176,-27.768,507.872,-4.368,-1.142,-1.188,-5.02,0.28,9.92,-0.128,-3.78,2.27,21.06,576.04,-3.304,671.806,-47.76,-2.21,6.138,-1.84,724.2,-0.16,13.88,17.516,-0.788,-0.59,44.266,11.686,-0.02,11.892,-0.8,2,5.18,3.834,0.746,0.35,714.8,0,0.272,1.554,665.76,10.658,6.82,11.16,-0.004,140.638,61.478,-1,3.082,14.626,0,25.82,0,425.6,434.2,0,422,424.8,-0.02,23.91,-2.414,-2.574,160.246,113.844,-3,17.04,18.018,0,21.1,14.99,356.5,351.4,0,-49.22,717,360.32,-0.326,0,0,-1.202,-1.012,-1.904,-2.906,749.6,-0.468,0.81,0.816,593.82,591.96,40.712,40.672,25.776,786.1,419.8,414.8,419.9,0,5.36,7.516,8.006,22.232,-0.8,-0.6,-0.5,0.134,5.672,5.262,-6.124,-0.004,626.968,510.144,-48.712,-3.174,12.3,0,0,0,0,0,0,0,344.038,0,421.208,-0.338,0.032,48.768,52.068,9.376,17.524,23.83,16.92,59.27,9.478,52.358,72.558,64.71,46.02,-2.898
42,0.19,9.426,7.492,1.22,0.508,8.366,17.08,12.638,37.866,39.818,71.516,86.132,25.014,7.158,11.474,2.048,3.478,23.964,-60.796,75.05,425.2,407,-0.44,372.24,6.16,0,0,22.6,-3.906,0,326.34,-4.536,-1.974,4.756,28.78,-0.004,22.652,0.56,-0.118,5.792,719.25,0,0,0,0,0,-0.054,-0.41,0.162,-0.124,0,-1.6,0,0,-0.9,0,-1.3,0,-0.194,32.28,20.314,7.378,0,0,0,567.82,639.62,580,0,0,0,4.26,20.374,48.508,53.868,2.82,360.864,0,0,25.082,4.408,0,-0.006,-0.002,-0.864,-1.65,-1.222,90.356,-0.04,-1.62,16.316,0,147.8,-0.628,5.228,16.444,19.66,18.42,26.02,98.706,8.688,5.336,13.44,8.2,17.526,13.972,0,-0.6,372.9,0,0,17.974,16.142,18.816,13.078,15.196,27.56,23.7,29.2,28.94,-0.002,0,-0.002,-0.004,-0.002,-0.01,13.512,12.978,490.872,511.36,-27.76,510.192,-4.36,-1.136,-1.176,-4.91,-3.802,4.83,1.458,-2.758,1.052,22.2,575.84,-3.304,672.006,-48.26,-2.23,4.948,-1.84,724.3,-0.16,10.52,14.924,-0.786,-0.594,48.404,10.366,-0.018,9.36,-1,0.66,10.02,9.56,-0.28,-0.8,717.22,-0.02,0.122,-0.02,665.54,9.002,15.84,7.4,-0.004,140.458,53.878,-1,4.116,14.636,0,24.35,0,426.2,435,0,422,425.4,-0.02,25.26,-2.512,-2.564,152.824,100.714,-3.2,15.926,16.676,0,21.476,14.886,356.4,334,0,-49.48,719.8,361.88,-0.334,0,0,-1.206,-1.032,-1.878,-2.866,749.8,-0.464,-0.054,0.134,593.92,592.14,40.72,40.668,16.718,782.9,421.4,380.4,421.4,0,6.718,6.564,4.334,20.932,-1,-0.5,-0.4,-0.146,4.768,6.582,-5.708,-0.004,626.736,511.32,-48.76,-3.132,12.442,0,0,0,0,0,0,0,348.524,0,422.862,-0.364,-0.062,53.848,48.848,5.97,19.324,18.43,15.82,59.48,6.418,45.23,67.038,57.052,43.48,-2.914
