settlementPeriod,T_ABRBO-1,T_ACHRW-1,T_AFTOW-1,T_AKGLW-2,T_AKGLW-3,T_ANSUW-1,T_ARCHW-1,T_BDCHW-1,T_BEATO-1,T_BEATO-2,T_BEATO-3,T_BEATO-4,T_BEINW-1,T_BHLAW-1,T_BLKWW-1,T_BLLA-1,T_BLLA-2,T_BOWLW-1,T_BPGRD-1,T_BRBEO-1,T_CARR-1,T_CARR-2,T_CASKD-1,T_CDCL-1,T_CGTHW-1,T_CLDCW-1,T_CLDNW-1,T_CLDSW-1,T_CNQPS-1,T_CNQPS-2,T_CNQPS-3,T_CNQPS-4,T_COSO-1,T_COUWW-1,T_CREAW-1,T_CRGHD-1,T_CRGHW-1,T_CRYRW-2,T_CRYRW-3,T_DALQW-1,T_DAMC-1,T_DBAWO-1,T_DBAWO-2,T_DBAWO-3,T_DBAWO-4,T_DBAWO-5,T_DDGNO-1,T_DDGNO-2,T_DDGNO-3,T_DDGNO-4,T_DIDCB5,T_DIDCB6,T_DINO-1,T_DINO-2,T_DINO-3,T_DINO-4,T_DINO-5,T_DINO-6,T_DNLWW-1,T_DOREW-1,T_DOREW-2,T_DOUGW-1,T_DRAXX-1,T_DRAXX-10G,T_DRAXX-12G,T_DRAXX-2,T_DRAXX-3,T_DRAXX-4,T_DRAXX-5,T_DRAXX-6,T_DRAXX-9G,T_DRSLW-1,T_DUNGW-1,T_EAAO-1,T_EAAO-2,T_EDINW-1,T_EECL-1,T_ERRO-1,T_ERRO-2,T_ERRO-3,T_EWHLW-1,T_FALGW-1,T_FASN-1,T_FASN-2,T_FERGD-1,T_FERGD-2,T_FFES-1,T_FFES-2,T_FFES-3,T_FFES-4,T_FINL-1,T_FOYE-1,T_FOYE-2,T_FOYED-1,T_FSDLW-1,T_GANW-11,T_GANW-13,T_GANW-22,T_GANW-24,T_GLNDO-1,T_GLWSW-1,T_GNAPW-1,T_GNFSW-1,T_GNFSW-2,T_GORDW-1,T_GORDW-2,T_GRAI-6,T_GRAI-7,T_GRAI-8,T_GRAI1G,T_GRAI4G,T_GRGBW-1,T_GRGBW-2,T_GRGBW-3,T_GRIFW-1,T_GRIFW-2,T_GYMR-15,T_GYMR-17,T_GYMR-26,T_GYMR-28,T_GYMRD-16,T_GYMRD-2,T_GYMRD-E10,T_GYMRD-E11,T_GYMRD-W10,T_GYMRD-W11,T_HADHW-1,T_HALSW-1,T_HEYM11,T_HEYM12,T_HEYM2-D,T_HEYM27,T_HEYM28,T_HMGTO-1,T_HMGTO-2,T_HOWAO-1,T_HOWAO-2,T_HOWAO-3,T_HOWBO-1,T_HOWBO-2,T_HOWBO-3,T_HRSTW-1,T_HRTL-1,T_HRTL-2,T_HUMR-1,T_HUMRD-1,T_INDQ-1,T_JGPR-1,T_KEAD-1,T_KEAD-2,T_KEADGT-3,T_KENNW-1,T_KILBW-1,T_KILLPG-1,T_KILLPG-2,T_KLGLW-1,T_KPMRW-1,T_KTHLW-1,T_KYPEW-1,T_LAGA-1,T_LARKS-1,T_LARYW-1,T_LARYW-2,T_LARYW-3,T_LARYW-4,T_LBAR-1,T_LBAR-1G,T_LNCSW-1,T_LNCSW-2,T_MEDP-1,T_MIDMW-1,T_MILWW-1,T_MKHLW-1,T_MOWEO-1,T_MOWEO-2,T_MOWEO-3,T_MRWD-1,T_MYGPW-1,T_NANT-1,T_NNGAO-1,T_OMNDW-1,T_PEHE-1,T_PEMB-11,T_PEMB-21,T_PEMB-31,T_PEMB-41,T_PEMB-51,T_PNYCB-1,T_PNYCW-1,T_RCBKO-1,T_RCBKO-2,T_RMPNO-1,T_RMPNO-2,T_ROCK-1,T_RREW-1,T_RRWW-1,T_RYHPS-1,T_SAKNW-1,T_SANQW-1,T_SCCL-1,T_SCCL-2,T_SCCL-3,T_SCCL-4,T_SEAB-1,T_SEAB-2,T_SEEL-1,T_SGRWO-1,T_SGRWO-2,T_SGRWO-3,T_SGRWO-4,T_SGRWO-5,T_SGRWO-6,T_SHBA-1,T_SHBA-2,T_SHRSW-1,T_SHRSW-2,T_SIZB-1,T_SIZB-2,T_SLOY-2,T_SLOY-3,T_SOKYW-1,T_SPLN-1,T_STAY-1,T_STAY-2,T_STAY-3,T_STAY-4,T_STLGW-1,T_STLGW-2,T_STLGW-3,T_STRNW-1,T_SUTB-1,T_SVRP-10,T_SVRP-20,T_TDBNW-1,T_THNTO-1,T_THNTO-2,T_TKNEW-1,T_TKNWW-1,T_TORN-1,T_TORN-2,T_TORN-D,T_TSREP-1,T_TWSHW-1,T_USKM-13,T_WBUGT-1,T_WBUGT-4,T_WBUPS-1,T_WBUPS-2,T_WBUPS-3,T_WBUPS-4,T_WBURB-1,T_WBURB-2,T_WBURB-3,T_WBURB-41,T_WBURB-43,T_WDNSO-1,T_WDNSO-2,T_WDRGW-1,T_WHIHW-1,T_WHILW-1,T_WHILW-2,T_WILCT-1,T_WISTW-2,T_WLNYO-2,T_WLNYO-3,T_WLNYO-4,T_WLNYW-1,T_WTMSO-1
33,3.9,20.796,21.956,2.04,2.562,10.49,68.2,2.704,1.474,1.308,-0.058,0.138,1.718,7.824,27.298,18.548,13.348,27.02,-56.132,125.308,409.6,403.8,16.18,389.34,18.9,63.42,65.486,0,229.698,0,231.084,-4.41,-2.056,17.898,2.432,-0.006,28.736,3.104,0.066,16.22,-3.96,0,0,0,0,0,12.062,10.774,8.898,11.658,0,-3,0,0,-1.3,0,-1.4,0,0.368,5.22,3.928,25.792,0,0,0,625.02,640,589.98,0,0,0,22.22,16.816,116.41,137.468,5.1,379.728,0,0,0,6.67,21.94,21.824,-0.002,-0.82,-1.408,18.038,-1.212,-0.02,-0.04,0,0,-0.5,-0.162,19.814,37.344,39.1,32.74,21.72,-0.042,20.828,16.468,15.96,10.14,1.552,1.434,-0.2,-2.2,402.6,0,0,42.392,69.378,42.46,10.852,9.3,38.6,47.58,57.42,63.94,-0.002,0,0,-0.004,0,-0.012,38.94,3.89,482.248,0,-29.424,-4.344,-15.656,-0.664,-0.048,91.854,-1.604,169.974,143.802,120.928,114.3,29.14,0,-16.728,299.18,-49.3,-2.1,5.63,-2.84,-0.904,-0.16,27.5,10.864,0,0,137.292,24.504,-0.002,12.86,-1,3.88,13.3,-0.002,24.36,19.64,712.04,-0.04,19.212,23.29,635.46,25.134,2.5,27.26,-0.004,4.302,-0.626,-0.6,7.654,0,0,32.11,0,406.8,428.2,0,405.2,411,-0.03,62.48,54.498,37.886,48.504,44.086,-2.2,19.392,26.902,0,-0.758,18.154,339.6,-4.1,0,-48.46,553.2,362.08,-0.332,0,0,-1.426,-1.082,-1.778,0,726.6,-0.482,5.938,9.448,595.2,591.1,0,0,69.026,762.9,394.4,-3.1,388.3,0,0,24.056,15.17,10.172,-0.8,-0.5,-0.4,5.144,106.8,106.626,109.11,139.436,622.928,-2.168,-31.2,-6.972,20.6,0,0,0,0,0,0,0,400.982,0,406.934,-0.302,0.026,57.268,48.088,20.836,21.104,0.55,39.72,55.36,35.91,42.26,111.198,91.97,31,45.282
34,3.56,19.356,25.222,6.34,6.71,7.918,68.06,2.364,5,4.098,7.848,8.488,-0.2,12.136,20.212,22.94,14.362,28.582,-56.786,164.25,408.8,404.2,15.3,388.08,13.08,72.22,76.792,0,317.898,0,317.898,-4.41,-1.988,17.692,3.206,-0.006,25.018,8.924,0.996,19.088,-3.92,0,0,0,0,0,17.646,17.088,14.336,17.426,0,-4.1,0,0,-1.3,0,-1.6,0,3.03,8.8,5.274,27.84,0,0,0,622.2,636.02,583.42,0,0,0,30.48,20.716,138.238,158.408,6.1,379.726,0,0,0,4.666,20.78,21.826,-0.002,-0.548,-1.672,-1.212,-1.212,-0.04,-0.02,6.754,0,0,-0.132,19.482,51.746,52.48,43.24,31.78,-0.042,22.55,16.262,17.58,11.24,3.786,3.398,-0.2,-2.2,402,0,0,61.824,88.744,60.962,10.596,10.506,51.12,63.1,76.28,84.86,-0.002,0,0,-0.004,0,-0.012,36.448,4.028,482.224,0,-29.384,-4.352,-15.664,2.78,0.414,76.454,-0.474,120.034,116.502,123.662,103.52,26.3,0,-15.928,299.394,-49.32,-2.1,5.234,-3.03,-0.9,-0.17,30.03,19.02,0,0,128.564,34.582,0.422,19.902,-1,4.44,26.6,0,37.16,34.16,711.62,-0.02,24.608,25.168,654.36,33.76,0.64,33.18,-0.004,22.838,7.018,-0.6,9.838,5.44,0,37.01,0,407,427.6,0,404.8,411,-0.02,53.83,56.718,30.564,37.288,33.812,-2.4,10.544,13.274,0,-0.712,16.698,339.5,-4.1,0,-46.96,699.4,362.14,-0.334,0,0,-1.424,-1.086,-1.784,-0.424,727,-0.482,6.868,15.136,595.38,591.52,0,0,77.36,764.3,401,-5.4,401.9,0,0,23.318,14.398,10.872,-0.6,-0.6,-0.3,5.814,112.858,107.338,125.91,171.496,623.208,-2.144,-31.08,-7.182,16.762,0,0,0,0,0,0,0,401.302,0,407.004,-0.302,-0.704,87.868,72.948,19.32,19.2,0.64,38.14,53.56,33.794,42.946,153.698,131.272,37.5,57.042
35,4.92,21.944,29.718,7.3,6.186,7.844,57.92,3.078,9.15,8.378,11.06,10.18,2.698,0.612,18.702,23.578,16.882,45.742,-57.07,222.23,407.4,406,15.64,332.46,12.24,61.96,80.406,0,325.08,0,323.946,-4.536,-1.96,17.926,1.664,-0.004,12.964,10.842,1.238,25.88,-3.93,0,0,0,0,0,20.604,18.396,17.686,20.704,0,-4.1,0,0,-1.3,0,-1.4,0,2.806,16.98,11.1,33.124,0,0,0,634.56,632.24,576.02,0,0,0,28.1,15.196,143.372,170.268,5.82,379.728,0,0,0,1.996,12.88,15.334,-0.002,-0.618,-1.82,-1.212,-1.192,-0.02,-0.04,16.324,0,0,-0.134,17.036,58.806,63.24,53.42,41.44,-0.042,20.258,15.334,14.66,10.7,7.118,5.15,-0.2,-2.1,404,0,0,70.176,102.342,68.532,7.718,6.018,54.2,79.88,93.24,95.58,-0.002,0,0,-0.004,0,-0.01,49.574,3.632,482.872,0,-29.288,-4.376,-15.624,25.11,12.896,95.154,0.108,83.934,89.87,142.762,122.8,13.64,0,-15.944,299.188,-49.2,-2.09,4.958,-2.94,-0.9,-0.16,22.58,25.172,0,0,133.146,40.56,0.436,22.242,-1,4.1,65.34,0,60.12,59.06,716.22,-0.02,37.502,43.646,561.24,23.638,1.88,37.24,-0.004,35.098,13.178,-0.4,6.822,14.61,0,47.09,0,381.2,415,0,385,421.2,-0.02,63.91,47.158,32.184,28.776,30.13,-2.2,11.638,15.016,0,-0.726,17.75,339.5,-4.1,0,-47.3,601.8,361.88,-0.334,0,0,-1.42,-1.088,-1.774,-1.076,728,-0.484,10.336,16.086,595.04,590.92,0,0,79.046,765.4,412.6,78.6,414.4,0,0,16.75,10.932,9.392,-1,-0.5,-0.4,3.65,100.77,99.05,138.47,189.776,622.824,-2.176,-30.968,-7.23,10.86,0,0,0,0,0,0,0,401.392,0,407.338,-0.172,-0.178,150.148,116.728,25.306,17.866,24.018,37.06,52.35,42.288,74.204,221.758,213.19,61.36,53.382
36,11.34,23.77,27.836,7.72,5.298,6.682,60.64,2.386,15.976,13.834,11.226,10.588,0.972,0.11,13.782,24.532,16.436,56.042,-57.26,225.37,408.2,407,14.2,302.58,7.78,51.16,73.706,0,297.108,0,279.846,-4.41,-2.068,18.532,0.562,-0.004,12.858,12.376,1.504,22.66,-3.96,0,0,0,0,0,14.606,14.884,12.614,14.796,0,-4.3,0,0,-1.3,0,-1.5,0,1.956,25.78,15.564,24.244,0,0,0,631.1,640.42,581.04,0,0,0,30.36,10.736,151.452,178.268,7.48,379.584,0,0,0,1.38,13.5,11.676,-0.002,-1.022,-1.64,-1.212,-1.21,-0.04,-0.02,16.28,0,0,-0.154,15.594,64.986,68.58,64.48,46.28,-0.042,15.686,16.062,45.42,23.7,13.006,9.53,-0.2,-2.2,382.9,0,0,72.07,111.286,73.362,9.976,8.816,50.56,71.86,72.68,81.6,-0.002,0,0,-0.004,0,-0.012,54.286,3.982,483.312,0,-29.416,-4.416,-15.704,34.404,63.556,131.274,138.408,160.134,120.822,173.428,116.82,12,0,-16.128,298.77,-49.26,-2.1,5.576,-2.94,-0.896,-0.16,23.94,33.92,0,0,142.03,30.296,0.354,20.384,-0.8,2.8,159.14,0,116.7,111.54,715.42,-0.02,38.904,48.644,503.26,18.06,1,37.86,-0.004,46.598,15.998,-0.6,4.896,14.562,0,71.22,0,370.8,395.8,0,388.4,421.8,-0.02,109.69,41.878,48.166,15.846,13.716,-2.2,16.168,20.464,0,-0.728,19.196,339.3,-4.3,0,-47.88,621.2,361.14,-0.334,0,0,-1.426,-1.098,-1.786,-2.686,700.4,-0.48,8.088,11.794,594.12,591.04,0,0,93.004,767.5,414.6,261.6,349.8,0,0,15.442,8.452,10.352,-0.8,-0.6,-0.4,1.434,84.256,81.76,125.832,188.336,624.416,-2.16,-31.144,-7.242,14.84,0,0,0,0,0,0,0,402.096,0,391.3,-0.696,-1.08,171.168,144.428,30.046,19.724,23.572,36.16,52.31,39.844,118.57,289.118,271.29,100.64,108.062
37,15.34,18.85,30.68,5.72,3.132,6.534,73.4,3.168,14.158,12.26,10.82,10.23,0.068,-0.176,24.384,20.658,19.038,65.484,-56.69,224.29,423.8,420,14.44,294.66,3.98,37.16,53.678,0,254.268,0,239.526,-4.41,-1.956,13.84,0.896,-0.004,13.214,9.834,1.066,16.892,-3.93,0,0,0,0,0,11.376,16.348,8.436,12.794,0,-4.3,0,0,-1.3,0,-1.5,0,2.064,23.16,14.668,17.508,0,0,0,614.14,644.58,587.06,0,0,0,45.92,9.514,151.068,190.968,7.96,329.04,0,0,0,0.708,14.74,7.666,-0.002,-1.078,-1.24,-1.214,-1.212,-0.02,67.76,16.296,0,0.1,-0.15,8.74,68.464,77.42,68.44,57.64,-0.042,9.034,19.524,72.02,50.44,26.088,15.486,-0.1,-2.1,338.1,0,0,89.796,118.176,89.82,10.72,10.208,44.48,65.78,54.42,61.3,-0.002,0,0,-0.004,0,-0.01,62.14,4.006,482.872,0,-29.376,-4.368,-15.648,31.81,40.256,180.634,210.216,232.514,178.49,209.542,154.64,7.3,0,-16.032,299.182,-48.94,-2.09,5.404,-2.74,-0.726,-0.16,30.84,45.252,0,0,155.644,31.344,0.252,21.968,-0.8,3.04,169.86,0,129.46,123.42,718.4,0,29.098,29.868,489.62,7.208,2,43.74,-0.004,61.618,24.278,-0.6,3.67,14.604,0,78.45,0,405.6,426.6,0,414.8,421.4,-0.03,155.01,36.718,37.202,13.468,9.814,-2.2,31.116,34.216,0,-0.714,28.022,339.4,-4.2,0,-47.9,564,349.32,-0.334,0,0,-1.428,-1.094,-1.788,-2.952,618.2,-0.482,3.55,11.292,595.54,590.86,0,0,103.52,708.7,374.4,301.2,374.9,0,0,8.312,6.29,9.832,-0.8,-0.6,-0.4,3.626,92.066,87.09,136.432,162.456,624.504,-2.152,-31.136,-7.492,12.914,0,0,0,0,0,0,0,404.028,0,401.868,-0.568,-1.288,179.128,185.308,27.08,23.94,13.134,39.88,51.18,42.258,148.276,309.758,300.45,147.38,113.102
38,15.08,18.338,38.412,4.54,2.736,7.176,75.74,4.454,21.33,18.524,15.36,13.858,-0.13,1.138,23.144,18.402,12.636,71.258,-56.076,232.09,423.2,420.8,14.54,307.44,3.32,29.1,40.842,0,237.132,0,236.628,-4.41,-1.942,11.934,6.66,-0.004,10.222,6.8,0.9,9.358,-3.91,0,0,0,0,0,12.498,16.87,6.572,12.968,0,-4.7,0,0,-1.3,0,-1.4,0,3.99,19.12,13.428,11.28,0,0,0,608.44,640.88,586.98,0,0,0,47.8,6.176,180.688,234.648,4.98,302.542,0,0,0,3.342,11.24,8.776,-0.002,-0.94,-1.466,-1.214,-1.214,-0.04,88.56,16.328,0,147.2,-0.606,7.152,71.488,79,70.34,70,-0.042,8.196,18.006,80.4,55.24,25.358,16.486,-0.2,-2.2,341.9,0,0,99.8,124.672,101.914,12.266,12.32,57.88,69.24,38.54,51.96,-0.002,0,0,-0.004,0,-0.012,67.826,5.766,482.688,0,-29.28,-4.352,-15.568,25.258,16.876,214.914,252.176,249.654,180.358,259.04,161,6,0,-15.88,299.2,-48.4,-2.09,5.338,-2.84,-0.668,-0.16,28.82,47.106,0,0,147.226,28.408,0.486,31.134,-0.8,1.52,169.9,0,109.9,92.172,717.42,-0.02,25.416,17.882,463,8.78,1.86,43,-0.004,95.618,39.018,-0.6,2.534,14.512,0,81.23,0,417.4,427.2,0,415.2,420.8,-0.02,186.37,30.978,27.526,17.952,15.198,-2.2,27.456,33.794,0,-0.702,29.856,339.5,-4.2,0,-47.9,572.6,360.26,-0.368,0,0,-1.424,-1.094,-1.784,-2.976,589.6,-0.486,1.512,3.584,595.04,590.96,0,0,104.63,612.5,312.6,280,313.9,0,0,10.098,5.962,9.932,-1,-0.5,-0.4,4.152,91.918,85.896,110.592,131.596,623.824,-2.152,-30.864,-7.762,13.572,0,0,0,0,0,0,0,405.892,0,414.888,-0.072,0.112,172.248,172.208,31.432,25.336,2.44,48.52,51.34,49.596,164.668,318.158,316.53,165.28,59.222
39,12.68,11.546,36.366,4.08,4.792,11.182,75.22,4.83,26.474,23.512,23.954,22.138,0.138,1.506,28.578,12.502,13.668,70.624,-56.508,228.69,423.2,420.4,14.64,327.42,6.04,42.28,56.818,0,272.034,0,290.808,-4.41,-1.912,12.166,10.636,-0.004,15.648,7.36,0.9,7.832,-3.9,0,0,0,0,0,11.384,10.568,6.208,10.48,0,-5.3,0,0,-1.3,0,-1.5,0,2.826,12.74,12.702,11.428,0,0,0,618.5,642.24,589.74,0,0,0,55.14,10.554,227.506,274.648,3.98,382.32,0,0,0,6.57,14.26,21.782,-0.002,-0.63,-1.55,-1.214,-1.214,-0.02,71,16.292,0,146.3,-0.614,13.566,70.386,75.68,68.4,70.78,-0.042,13.878,16.912,87.56,55.4,31.536,22.498,-0.2,-4,388.6,0,0,109.556,125.83,110.564,16.876,15.806,41.4,53.84,26.44,37.88,-0.002,0,0,-0.004,0,-0.01,49.072,6.106,483.168,0,-29.36,-4.392,-15.68,30.482,21.616,252.574,277.816,269.074,218.76,277.588,181.42,3.4,0,-15.912,302.174,-48.4,-2.09,4.806,-2.74,-0.768,-0.16,18.38,52.216,0,0,145.74,29.514,0.388,29.366,-0.8,1.33,169.86,0,135.04,-0.268,722.04,-0.04,71.584,60.112,608.44,11.892,1.04,44.92,-0.004,112.338,50.878,-0.6,1.664,14.572,0,84.48,0,418,427,0,415,421,-0.02,195.16,53.598,22.606,27.362,23.546,-2.2,18.756,26.65,0,-0.674,30.062,339.4,-4.3,0,-48.22,622.8,360.42,-0.338,0,0,-1.44,-1.132,-1.764,-2.978,730,-0.476,3.124,4.574,595.82,590.42,0,0,108.53,773.7,413.4,396.8,392.1,0,-0.124,11.942,12.858,16.852,-1,-0.6,-0.4,2.486,91.414,91.094,82.112,82.016,625.376,-2.152,-31.08,-7.972,21.562,0,0,0,0,0,0,0,406.956,0,400.08,-0.296,-0.56,173.708,177.108,31.154,25.336,2.69,58.88,50.95,49.508,163.58,317.478,314.29,163.54,43.142
40,12.62,14.106,41.086,6.44,7.24,13.438,76.04,5.658,29.69,25.624,28.138,25.978,2.422,4.05,28.512,15.068,11.694,65.47,-55.628,230.45,423.2,420.2,14.54,280.8,8.22,52.34,74.808,0,223.902,0,234.108,-4.41,-2.02,14.948,8.084,-0.004,15.754,11.63,1.27,8.798,-3.89,0,0,0,0,0,5.852,5.242,6.304,5.124,0,-6.1,0,0,-1.3,0,-1.5,0,2.856,11.04,15.066,10.316,0,0,0,591.3,643.78,589.96,0,0,0,55.86,15.876,254.594,283.088,3.46,361.008,0,0,0,8.31,9.14,19.596,-0.002,-0.67,-1.444,-1.214,-1.212,-0.04,63.28,16.292,0,0,-0.168,15.214,70.788,75.58,70.08,68.62,-0.042,12.538,16.71,69.98,46.3,32.792,22.532,-0.2,-4,366.7,0,0,117.03,137.714,120.82,18.11,18.352,28.28,45.54,24.86,39.54,-0.002,0,0,-0.004,0,-0.01,62.41,6.79,483.224,0,-29.336,-4.472,-15.672,35.366,64.536,256.774,283.116,294.154,246.632,297.3,209.1,10.64,0,-15.944,301.378,-47.96,-2.1,4.416,-2.94,-0.752,-0.16,27.33,53.504,0,0,141.922,42.922,0.394,30.988,-0.8,0.66,169.86,0,136.68,-0.002,722.2,0,74.222,84.312,476.58,13.138,0.6,44.86,-0.004,124.798,61.118,-0.6,4.462,14.556,0,81.32,0,405.4,415.4,0,414.4,420.4,-0.03,186.43,147.178,123.802,41.536,37.884,-2.4,20.93,24.406,0,-0.664,30.006,339.4,-4.2,0,-48.32,517.2,360.04,-0.338,0,0,-1.438,-1.17,-1.78,-3.08,622.2,-0.478,10.734,12.11,595.02,589.86,0,0,113.042,636.9,417,375.4,292.1,0,-0.542,14.814,16.018,23.032,-0.8,-0.6,-0.4,0.852,70.264,67.978,70.452,86.036,626.768,-2.152,-31.12,-8.11,29.108,0,0,0,0,0,0,0,407.338,0,400.4,-0.298,-0.56,180.368,188.088,34.084,26.566,1.568,40.24,50.03,53.502,158.716,307.358,311.23,149.98,132.782
41,12.22,17.232,41.038,5.5,6.678,15.248,64.58,6.24,32.658,26.958,33.71,32.078,2.876,5.844,21.628,17.79,14.146,60.992,-55.416,211.61,423.2,420,15.52,302.4,12.24,76.44,89.232,0,240.03,0,234.234,-4.284,-2.098,12.22,8.77,-0.004,15.112,9.95,0.77,3.094,-3.85,0,0,0,0,0,8.892,9.518,8.36,8.628,0,-5,0,0,-1.3,0,-1.5,0,2.944,7.98,16.996,4.38,0,0,0,598.14,644.52,590,0,0,0,53.92,16.156,272.126,304.828,2.68,298.368,0,0,0,5.272,9.5,7.212,-0.002,-0.736,-1.382,-1.214,5.024,-0.02,78.18,16.328,0,0,-0.126,16.854,64.304,74.54,75.84,71.78,-0.042,8.216,14.8,76.16,44.74,41.882,24.448,-0.2,-4,313.2,0,0,138.612,126.58,141.656,24.42,22.208,35.18,51.7,46.66,67.4,-0.002,0,0,-0.002,0,-0.01,62.99,7.294,483.24,0,-29.248,-4.448,-15.6,33.024,63.216,244.074,276.756,311.494,262.606,249.128,212.92,8.98,0,-15.824,304,-47.42,-2.1,5.322,-2.84,-0.822,-0.16,34.13,52.556,0,0,127.562,25.054,0.73,26.336,-0.8,0.04,169.86,0,140.1,-0.368,721.42,-0.02,62.3,84.626,455.7,8.694,1.08,42.68,-0.004,137.178,73.538,-0.6,4.752,14.386,0,78.5,0,415.8,425,0,414.4,420.4,-0.02,194.6,231.658,213.566,73.44,68.654,-2.2,5.104,17.44,0,-0.678,30.078,339.4,-4.2,0,-47.96,549.2,359.26,-0.338,0,0,-1.438,-1.172,-1.788,-3.182,650,-0.472,78.05,42.97,595.5,587.6,0,0,108.492,589.7,336.8,379,283.8,0,14.232,23.178,19.08,21.692,-1,-0.5,-0.3,1.806,64.164,63.134,187.532,252.956,625.68,-2.152,-30.944,-8.23,23.202,0,0,0,0,0,0,0,409.01,0,415.072,0.052,0.228,179.988,183.808,29.718,26.312,1.176,44.44,49.09,50.402,150.944,278.758,299.912,133.32,137.422
42,11.8,19.998,39.714,8.2,5.748,13.748,53.44,5.992,39.522,37.364,40.196,36.818,4.156,4.778,20.268,12.096,11.166,58,-55.456,208.19,423.2,419.6,15.96,348.12,19.92,76.58,90.918,0,241.668,0,251.622,-4.41,-1.9,8.54,3.314,-0.004,19.35,8.17,0.85,2.162,-3.85,0,0,0,0,0,54.14,50.128,45.122,52.502,0,-4.6,0,0,-1.2,0,-1.4,0,4.658,8.6,12.53,3.338,0,0,0,600.02,645.16,590.1,0,0,0,63.32,18.056,255.688,283.388,1.28,336.096,0,0,0,8.916,11.92,7.316,-0.002,-0.898,-1.648,22.072,29.85,-0.04,88.62,16.328,0,0,-0.134,17.676,61.286,69.46,68.38,74.54,-0.042,7.678,13.746,70.78,44.4,47.872,30.848,-0.2,-3.9,350.7,0,0,119.43,124.092,121.084,22.08,16.224,42.02,49.74,43.76,63.38,-0.002,0,0,-0.004,0,-0.012,64.556,6.214,482.968,0,-29.36,-4.48,-15.552,32.55,33.996,174.414,219.416,304.674,235.544,171.882,160.16,4.566,0,-15.848,304.4,-46.68,-2.09,5.412,-2.84,-0.806,-0.16,32.65,52.646,0,0,111.742,15.82,0.992,22.504,-0.8,-0.16,157.1,-0.042,144.42,102.6,721.82,-0.02,69.156,55.344,420.98,9.74,1.46,37.46,-0.004,148.878,87.138,-0.6,2.916,0.232,0,74.62,0,418.2,426,0,414.6,420,-0.03,185.37,227.838,206.026,97.524,95.242,-2.2,1.052,8.722,0,-0.69,30.066,339.6,-4.2,0,-48,547,359.02,-0.338,0,0,-1.428,-1.166,-1.802,-3.194,688.2,-0.476,81.066,76.298,595.66,589.36,0,0,107.126,638.4,278.8,346.8,299.8,0,13.386,22.412,20.048,19.032,-0.6,-0.6,-0.4,3.424,60,57.352,279.49,271.956,625.856,-2.136,-30.928,-8.902,23.932,0,0,0,0,0,0,0,409.14,0,416.352,0.02,0.228,176.788,173.648,25.896,24.74,1.056,53.3,47.72,48.514,132.296,292.398,292.808,107.56,85.702
43,11.84,25.11,40.246,10.58,5.64,15.088,48.2,5.528,47.78,46.076,49.62,46.798,4.174,5.294,17.884,14.282,13.77,55.698,-55.622,217.25,423.2,419.4,16.28,394.38,17.92,81.46,90.112,0,298.116,0,323.694,-4.41,-1.984,8.516,2.36,-0.004,20.626,6.998,0.662,3.682,-3.85,0,0,0,0,0,75.994,74.84,56.458,74.56,0,-4.7,0,0,-1.3,0,-1.5,0,7.85,11.12,10.976,4.162,0,0,0,599.96,644.92,589.68,0,0,0,66.36,20.556,307.868,330.388,1.42,399.454,0,0,0,15.346,17.48,21.658,-0.002,-0.694,-1.256,-1.216,23.854,-0.02,14.78,16.314,0,0,-0.126,18.094,49.528,52.98,59.74,52.04,-0.042,10.496,11.248,31.42,23.64,53.108,36.614,-0.1,-4,406.2,0,0,115.454,122.11,114.89,14.992,11.922,34.02,36.34,29.54,39.48,-0.002,0,0,-0.004,0,-0.012,59.334,6.54,483.12,0,-29.408,-4.48,-15.608,35.488,61.836,127.614,153.056,241.174,162.672,129.73,119.56,10.982,0,-15.84,307.188,-46.72,-2.07,5.218,-2.94,-0.806,-0.16,26.66,57.54,0,0,91.782,10.652,1.364,20.944,-0.8,-0.1,71.78,23.116,76.56,68.96,725.42,-0.02,66.734,58.4,650.54,12.7,0.56,36.9,-0.004,167.198,116.058,-0.6,4.696,0,0,73.68,0,417.6,426,0,413.8,419.8,-0.02,197.11,186.138,165.286,124.12,120.862,-2.2,2.728,14.064,0,-0.678,29.944,339.5,-4.2,0,-48.3,602,359.44,-0.372,0,0,-1.43,-1.172,-1.79,-3.21,741.4,-0.478,78.348,78.984,595.36,590.8,0,0,106.908,787.3,415.2,415.6,418.6,0,17.306,35.668,33.446,16.632,-1,-0.6,-0.4,5.376,36.79,36.128,254.112,270.796,625.384,-2.136,-30.984,-9.242,26.544,0,0,0,0,0,0,0,412.018,0,412.642,0.062,-0.022,175.868,162.788,22.078,23.498,1.442,52.66,49.42,50.14,132.408,292.218,290.75,105.44,71.962
